seed_idx,lut_seed,truth_seed,noise_seed,cost,subset,n_bands,parameter,rmse,r_squared,relative_rmse_pct
14,91600,430912,270785,sam,+ SWIR window ±200 nm,165,N,0.34368470940486745,0.37033216593367757,22.912313960324497
14,91600,430912,270785,sam,+ SWIR window ±200 nm,165,Cab,8.652529894110343,0.8595544055232349,10.815662367637929
14,91600,430912,270785,sam,+ SWIR window ±200 nm,165,Car,8.099450512318983,-0.9678814447317314,40.49725256159492
14,91600,430912,270785,sam,+ SWIR window ±200 nm,165,Ant,2.684719142329556,0.13463889445055388,26.847191423295563
14,91600,430912,270785,sam,+ SWIR window ±200 nm,165,Cw,0.0035986597351601746,0.9325584502456864,7.497207781583697
14,91600,430912,270785,sam,+ SWIR window ±200 nm,165,Cm,0.0028113272493239193,0.707253262618427,15.618484718466217
14,91600,430912,270785,sam,+ SWIR window ±200 nm,165,LAI,1.04022997126866,0.5703440323287041,18.913272204884727
14,91600,430912,270785,sam,Full hyperspectral (valid bands),366,N,0.36491140813323136,0.29015101029474366,24.32742720888209
14,91600,430912,270785,sam,Full hyperspectral (valid bands),366,Cab,7.697532761237618,0.8888460256206044,9.621915951547022
14,91600,430912,270785,sam,Full hyperspectral (valid bands),366,Car,5.601652059251191,0.05871729849559337,28.00826029625596
14,91600,430912,270785,sam,Full hyperspectral (valid bands),366,Ant,2.2328741469782876,0.40141181087860167,22.328741469782877
14,91600,430912,270785,sam,Full hyperspectral (valid bands),366,Cw,0.00462894242202605,0.888414046274979,9.643630045887605
14,91600,430912,270785,sam,Full hyperspectral (valid bands),366,Cm,0.0035077918138471617,0.5442392932567097,19.487732299150895
